date,open,close,high,low,vol,amount,date,code
2022-01-18,32.0,24.5,33.0,23.98,476668.0,1221243648.0,2022-01-18,688062
2022-01-19,24.01,31.9,33.8,23.96,513128.0,1460004992.0,2022-01-19,688062
2022-01-20,30.0,27.4,31.22,26.85,366285.0,1053532352.0,2022-01-20,688062
2022-01-21,25.5,25.63,27.98,24.5,238229.0,611265152.0,2022-01-21,688062
2022-01-24,25.08,24.7,26.8,24.5,140099.0,355466624.0,2022-01-24,688062
2022-01-25,24.6,23.09,25.25,23.02,144133.0,342180960.0,2022-01-25,688062
2022-01-26,23.1,22.17,23.43,21.92,97413.0,218222848.0,2022-01-26,688062
2022-01-27,22.36,21.5,22.74,21.5,72234.0,159511232.0,2022-01-27,688062
2022-01-28,21.79,20.76,22.0,20.7,73749.0,157360688.0,2022-01-28,688062
2022-02-07,21.09,20.85,21.22,20.59,59596.0,124251136.0,2022-02-07,688062
2022-02-08,20.81,21.17,21.19,20.7,37648.0,79048456.0,2022-02-08,688062
2022-02-09,21.2,21.69,22.15,20.86,75173.0,161953104.0,2022-02-09,688062
2022-02-10,21.7,21.04,21.76,20.91,58462.0,124559016.0,2022-02-10,688062
2022-02-11,20.98,20.27,21.14,20.13,59772.0,122601224.0,2022-02-11,688062
2022-02-14,20.1,20.85,21.46,20.09,67457.0,141391392.0,2022-02-14,688062
2022-02-15,21.2,21.02,21.56,20.81,57874.0,122393912.0,2022-02-15,688062
2022-02-16,20.93,21.31,21.49,20.77,55499.0,117389904.0,2022-02-16,688062
2022-02-17,21.29,20.86,21.52,20.83,45288.0,95794584.0,2022-02-17,688062
2022-02-18,20.77,21.01,21.39,20.63,43440.0,91565496.0,2022-02-18,688062
2022-02-21,21.01,21.29,21.48,20.96,55122.0,116842432.0,2022-02-21,688062
2022-02-22,21.11,20.66,21.24,20.33,65419.0,135776208.0,2022-02-22,688062
2022-02-23,20.6,21.04,21.16,20.57,44813.0,93998552.0,2022-02-23,688062
2022-02-24,20.87,21.4,22.58,20.82,120554.0,263989568.0,2022-02-24,688062
2022-02-25,21.6,21.47,21.94,21.22,62012.0,133774832.0,2022-02-25,688062
2022-02-28,21.4,21.02,21.46,20.53,60140.0,125980360.0,2022-02-28,688062
2022-03-01,20.8,21.02,21.35,20.74,39986.0,83866416.0,2022-03-01,688062
2022-03-02,20.85,20.8,21.04,20.71,35557.0,74113024.0,2022-03-02,688062
2022-03-03,21.14,23.42,24.52,21.11,195898.0,449689088.0,2022-03-03,688062
2022-03-04,22.74,22.71,24.21,22.57,143579.0,336008832.0,2022-03-04,688062
2022-03-07,22.89,22.65,23.45,22.02,84689.0,192765536.0,2022-03-07,688062
2022-03-08,22.62,20.9,22.65,20.9,85955.0,183962624.0,2022-03-08,688062
2022-03-09,20.96,20.26,21.1,19.5,67924.0,138422608.0,2022-03-09,688062
2022-03-10,20.7,20.96,21.42,20.52,63985.0,133732368.0,2022-03-10,688062
2022-03-11,20.67,22.38,22.52,20.61,125298.0,275204096.0,2022-03-11,688062
2022-03-14,22.65,22.07,22.88,21.85,91016.0,203618000.0,2022-03-14,688062
